longitude,latitude
145.04273999999998,-37.905120000000004
145.4779,-38.07652
145.46784,-38.07615
145.08903999999998,-37.996959999999994
144.94142,-37.71802
144.94426,-37.7168
144.93896,-37.71631
144.9452,-37.7273
144.93632,-37.7311
144.94449,-37.72616
144.92717,-37.72568
144.75124,-37.89188
144.75315,-37.8908
144.72006000000002,-37.88231
144.77177,-37.89398
144.94515,-37.83705
144.94761,-37.83805
144.91792,-37.838429999999995
144.93966,-37.8364
145.00723,-37.84955
144.99991,-37.85257
145.00516000000002,-37.85053
145.0262,-37.73721
145.01398,-37.746559999999995
144.99245,-37.745870000000004
144.99115,-37.7374
145.02029,-37.74138
145.00758000000002,-37.74465
145.01631,-37.736979999999996
144.98969,-37.736259999999994
145.00621999999998,-37.7324
145.01768,-37.74133
144.99464,-37.7104
145.00189,-37.7094
144.9897,-37.72444
145.0035,-37.720209999999994
145.01395,-37.70955
144.98584,-37.6994
144.99643999999998,-37.705859999999994
145.02501999999998,-37.72269
145.01073,-37.69763
145.00413,-37.705059999999996
145.00491,-37.69727
145.01621,-37.69827
145.00759,-37.82213
145.00044,-37.82394
145.00443,-37.81689
144.99306,-37.81391
144.99933000000001,-37.82385
144.99374,-37.8118
145.00978999999998,-37.821020000000004
145.22151000000002,-37.81958
145.22852,-37.81795
145.22687,-37.82286
145.25083,-37.81722
145.25542,-37.813
145.26208,-37.817840000000004
145.24055,-37.81072
145.2461,-37.81255
145.25457,-37.81134
145.21712,-37.79894
145.24013,-37.7913
144.92236,-37.62203
144.92776,-37.63797
145.00485,-37.95301
145.00794,-37.95503
145.01633999999999,-37.94825
145.01048,-37.95333
145.00733,-37.94709
145.01611,-37.95413
145.14066,-38.12014
145.13468999999998,-38.09491
145.20223000000001,-38.093309999999995
144.94847,-37.84036
144.96353,-37.83273
144.96501999999998,-37.83532
144.95471,-37.83517
144.9638,-37.836890000000004
145.0689,-37.61672
145.10505,-37.61821
145.09417,-37.65116
145.06856000000002,-37.63423
144.99039,-37.839529999999996
144.99168999999998,-37.84205
144.96793,-37.8288
144.88463000000002,-37.82978
145.13969,-37.952490000000004
145.15559,-37.97748
144.79621,-37.7411
144.79025,-37.7475
144.81738,-37.75415
144.8098,-37.76484
144.78804,-37.735170000000004
144.80173,-37.75177
144.78999,-37.728429999999996
144.81165,-37.74118
144.98348000000001,-37.867290000000004
144.90766000000002,-37.73894
144.89478,-37.713440000000006
144.69953999999998,-37.585879999999996
144.71363,-37.579609999999995
144.72291,-37.56776
144.69987,-37.57886
144.71262,-37.56159
144.69756,-37.59052
144.73883,-37.58119
144.69333,-37.58059
144.82561,-37.78586
144.84197,-37.788059999999994
144.83958,-37.79058
144.82356000000001,-37.769079999999995
144.83578,-37.77243
144.79081000000002,-37.79169
144.8098,-37.78778
144.79956,-37.79567
144.81236,-37.79433
145.09386,-37.82323
145.09752,-37.817370000000004
144.77957,-37.710390000000004
144.77674,-37.70756
144.69442,-37.83965
144.69708,-37.84901
144.76048,-37.70961
144.78295,-37.70782
144.77764,-37.68251
144.78505,-37.69102
144.78773,-37.697829999999996
144.78701999999998,-37.69048
145.16165,-37.76375
145.12418,-37.75215
145.16268,-37.75378
145.16246999999998,-37.75297
145.15543,-37.76744
145.15528,-37.756440000000005
145.10636,-37.75612
145.03922,-37.680820000000004
144.98667,-37.6756
145.01348000000002,-37.67467
144.9875,-37.75558
144.99907,-37.76177
144.99707,-37.75928
145.02219,-37.83521
144.87422,-37.70395
145.19246,-37.843509999999995
145.2026,-37.83315
145.19953999999998,-37.840090000000004
145.17831999999999,-37.856809999999996
145.09105,-37.73955
145.2272,-37.86422
145.22118,-37.8661
145.21598,-37.88715
145.08466,-37.70827
145.08563,-37.70508
144.64158999999998,-37.89307
144.68216999999999,-37.908879999999996
144.65481,-37.8786
144.65543,-37.90961
144.66385,-37.88255
144.67386000000002,-37.9009
144.65636,-37.90721
144.63626000000002,-37.89277
144.87843,-37.793859999999995
144.86834,-37.7924
144.87448,-37.80635
144.87356,-37.79184
144.86596,-37.79139
144.87375,-37.680679999999995
145.18551000000002,-37.89969
145.19073,-37.89651
145.11279,-37.50529
144.87376,-37.85649
144.89767,-37.866279999999996
144.87752,-37.85884
144.90015,-37.86097
144.89488,-37.854279999999996
144.89958000000001,-37.85324
144.8785,-37.85593
144.98503,-37.854209999999995
145.0149,-37.60856
145.0401,-37.61031
145.01838999999998,-37.61611
145.02372,-37.61831
145.03937,-37.61313
145.01613,-37.61929
145.03916,-37.61841
145.01672,-37.61835
145.04084,-37.612120000000004
144.61158,-37.89738
144.61185,-37.88893
144.62252,-37.89087
144.62831,-37.89783
144.61926,-37.89552
144.61741,-37.883179999999996
144.88922,-37.81488
144.8835,-37.82345
144.80031,-37.7807
145.11084,-37.87126
145.12546,-38.019859999999994
144.88902,-37.67331
144.86071,-37.76406
145.06073999999998,-37.92347
145.35594,-38.032309999999995
145.14483,-37.84417
145.28302,-37.851490000000005
145.07974,-37.698859999999996
145.06157,-37.69198
144.74856,-37.72705
144.74698,-37.72396
145.08028000000002,-37.96735
145.06125,-37.96072
145.13484,-37.94944
144.90553,-37.586240000000004
144.90666000000002,-37.57452
144.93497,-37.59406
144.89435,-37.596790000000006
145.30275,-37.78272
145.25778,-37.791509999999995
145.29973,-37.77749
145.2999,-37.77499
145.2298,-37.97929
144.759,-37.778690000000005
144.77138,-37.7576
145.13333,-37.61882
145.12631000000002,-37.61786
145.23803999999998,-37.99613
145.15931,-37.71011
145.44082,-37.94625
145.01013999999998,-37.62369
144.97087,-37.70785
145.2588,-37.88475
145.3286,-37.8773
144.89539,-37.80242
145.18038,-37.83923
145.17068,-37.83742
145.12663,-38.13024
145.16493,-38.14693
145.12705,-38.15826
145.16866000000002,-38.14921
145.14441000000002,-37.89888
144.92258999999999,-37.711209999999994
144.92386000000002,-37.69578
144.91236,-37.614129999999996
145.24175,-37.83206
145.05393,-37.73962
145.03915,-37.95049
144.68263000000002,-37.88917
144.69323,-37.88496
144.70313000000002,-37.86717
144.69975,-37.87084
144.93248,-37.7901
145.03208,-37.71322
145.25118,-37.8784
145.3679,-37.76463
144.92848,-37.64417
144.58266,-37.67499
144.57512,-37.713570000000004
144.57307,-37.70133
144.57685,-37.69957
144.55873,-37.67549
145.05739,-37.981120000000004
145.06145,-37.98666
145.08468,-37.60037
145.0482,-37.67003
145.07953999999998,-37.66892
145.05899,-37.65872
145.04263,-37.9412
145.04438000000002,-37.94454
145.20977,-37.93581
145.30348,-37.999959999999994
144.87201000000002,-37.84772
144.94602,-37.8017
145.09857,-37.90191
145.08871000000002,-37.98496
144.71847,-37.89555
144.74983999999998,-37.89322
144.74302,-37.88605
145.00574,-37.73602
145.24241,-37.9302
144.93483999999998,-37.62211
145.14558,-38.11305
144.88637,-37.80421
145.10877,-37.62057
145.15226,-37.97528
144.80542,-37.75732
144.66193,-37.860859999999995
145.19804,-37.85154
144.67268,-37.89608
144.66503,-37.90231
144.66737,-37.89046
144.86811,-37.80696
144.89488,-37.82183
144.8874,-37.812090000000005
144.89932,-37.75952
144.87913,-37.720690000000005
144.81476,-37.77843
144.80523,-37.87106
144.78974,-37.87635
144.79002,-37.879740000000005
144.78309,-37.88447
144.84305,-37.84037
144.79811999999998,-37.77556
144.80171,-37.78079
144.90708,-37.7775
145.0685,-37.86903
145.0918,-37.81303
145.10748,-37.7934
145.10298999999998,-37.80141
145.23988,-37.84426
145.04993000000002,-37.979620000000004
145.0417,-37.988209999999995
145.04638,-37.92387
145.0659,-37.92345
145.0581,-37.91089
145.05445,-37.91328
145.06435,-37.92799
145.06032,-37.9084
145.07435,-37.92201
145.14308,-37.81281
145.15811000000002,-37.83135
145.15851999999998,-37.833529999999996
145.30042,-37.848859999999995
145.27129,-37.855959999999996
145.00683999999998,-37.91981
144.92207,-37.67355
144.84913999999998,-37.81985
144.96803,-37.76081
144.95165,-37.7759
144.96958999999998,-37.75908
144.97595,-37.76245
144.97361,-37.777390000000004
144.97318,-37.76935
144.98028,-37.760040000000004
144.94214,-37.7684
144.94935,-37.76259
144.94311000000002,-37.7547
144.94077,-37.76802
145.05764,-37.67819
145.06971000000001,-37.69631
145.16325,-37.8506
145.09142,-37.84929
144.97534,-37.79065
144.97302,-37.78855
145.06634,-37.88605
144.74475,-37.734809999999996
145.1279,-38.07209
145.17468,-38.10694
145.14211,-38.050129999999996
145.0657,-37.959559999999996
145.08175,-37.969609999999996
145.32673,-37.75088
145.13611,-37.945570000000004
145.32485,-38.11245
144.98053000000002,-37.73661
144.97253999999998,-37.75291
144.98324,-37.72385
144.93835,-37.59585
144.94012,-37.59706
144.91857,-37.585879999999996
144.90624,-37.5945
144.90613000000002,-37.56879
144.90368,-37.57492
145.26263,-38.093509999999995
144.99041,-37.8281
145.29951,-37.79847
145.28368,-37.80842
145.28647,-37.809870000000004
145.26348000000002,-37.80133
144.93253,-37.66899
144.94204,-37.672540000000005
144.93427,-37.67374
145.16859,-37.67518
145.12951999999999,-37.774879999999996
145.10918,-37.60448
145.11773,-38.03273
145.15035,-37.72056
145.26411000000002,-37.98069
145.01405,-37.629
144.923,-37.74439
144.92444,-37.746590000000005
144.96752,-37.70091
145.29972,-37.86772
145.2833,-37.87643
144.97895,-37.78102
144.9297,-37.78528
145.11933,-38.17013
145.0873,-37.859629999999996
145.17532,-37.887240000000006
145.1599,-37.86768
145.17112,-37.88759
144.9308,-37.697559999999996
145.09779,-37.7113
145.10323,-37.71575
144.88286000000002,-37.638000000000005
145.08088,-37.952659999999995
145.04113999999998,-37.9464
145.03328,-37.94893
144.73107,-37.68197
144.73828999999998,-37.68954
144.74542,-37.70032
144.69052,-37.88685
144.69191,-37.86638
144.70168,-37.868959999999994
144.70111,-37.87325
144.68278,-37.85713
144.9146,-37.68806
144.81655,-37.730270000000004
144.80286,-37.71482
144.87057,-37.73587
144.92802,-37.79547
144.92846,-37.79372
145.16244,-37.9866
145.16371999999998,-38.00005
144.88062,-37.806290000000004
145.02421,-37.666990000000006
144.87149,-37.77964
144.8791,-37.7701
144.91758000000002,-37.650909999999996
144.92752,-37.651709999999994
144.58184,-37.67713
145.07573,-37.98004
145.08812,-37.5858
145.07958,-37.597590000000004
145.07103,-37.60306
145.06781999999998,-37.60426
144.95946999999998,-37.84656
145.06767,-37.66894
145.06955,-37.67427
145.06576,-37.66605
145.07483,-37.66234
145.05432,-37.65144
145.12243,-37.7229
144.91613,-37.769659999999995
144.91244,-37.77078
144.91775,-37.76195
145.04118,-37.94298
145.10076999999998,-38.00242
145.36508999999998,-37.77344
145.13996,-37.85922
145.13496,-37.87444
145.19378,-37.92881
145.17261000000002,-37.92569
145.20057,-37.93662
145.17466000000002,-37.92865
145.16791,-37.92096
145.16955,-37.93144
145.17401999999998,-37.92718
145.29461,-37.99859
145.31295,-38.014520000000005
145.32165,-38.0079
144.88977,-37.74035
144.87546,-37.73166
145.18995,-37.97313
144.95573000000002,-37.8054
145.00811000000002,-37.76703
145.18282,-37.80794
145.05102,-37.90865
144.72763,-37.882529999999996
144.75249,-37.889990000000004
144.77648,-37.91415
144.73176,-37.90941
144.75891000000001,-37.90854
144.72912,-37.8812
144.72648999999998,-37.89867
144.93968,-37.83398
144.94126,-37.83339
145.0022,-37.69765
145.00226,-37.727540000000005
145.01181,-37.824690000000004
145.0693,-37.73281
145.25769,-37.916920000000005
144.92885,-37.62826
144.92539,-37.62316
145.21696,-38.079679999999996
145.00451999999999,-37.9482
145.23543,-37.8879
145.12932,-38.0984
144.84389,-37.86488
144.86828,-37.83163
145.08635,-37.63963
145.0977,-37.65263
145.16834,-37.938629999999996
144.91949,-37.72996
144.71182,-37.5732
144.75467,-37.57868
144.73067,-37.58363
144.71653,-37.56707
144.82945,-37.79513
144.82296000000002,-37.79585
144.83593,-37.77565
144.66346000000001,-37.85303
144.68783,-37.84215
144.75963000000002,-37.70715
144.79836,-37.70939
144.80927,-37.71306
145.10615,-37.756159999999994
145.12305,-37.775090000000006
145.1228,-37.7729
144.98909,-37.67888
145.02607,-37.761309999999995
145.00692,-37.75715
145.00693,-37.756879999999995
144.73935,-37.85099
144.73443999999998,-37.844770000000004
144.71585,-37.84588
144.7258,-37.84391
144.88226,-37.694340000000004
145.3198,-37.9075
145.2445,-37.86148
145.24186,-37.85964
144.63845,-37.90481
144.68761,-37.90825
144.66867,-37.91492
144.61191000000002,-37.903040000000004
145.18722,-37.90426
144.73773,-37.85682
144.90051,-37.86272
144.87411,-37.85326
145.0413,-37.61005
145.02768,-37.61762
144.88373,-37.72282
145.22082,-37.96877
144.7711,-37.75633
145.2894,-37.87592
145.30733999999998,-37.804159999999996
145.25241,-37.87515
145.02951000000002,-37.73097
145.06888999999998,-37.73675
145.13228,-38.10309
144.9798,-37.3902
144.98206000000002,-37.41953
145.24076000000002,-37.85474
144.7983,-37.77459
145.02508,-37.62702
145.27804,-37.88221
145.14711,-38.14541
144.70592,-37.854279999999996
145.17573000000002,-37.960190000000004
145.09521,-37.82159
145.00848,-37.68325
145.18993999999998,-37.891940000000005
144.9013,-37.7579
144.8837,-37.71716
144.88086,-37.73174
144.87756000000002,-37.71968
144.76655,-37.74433
144.95414,-37.84937
145.0206,-37.782920000000004
145.03305,-37.78598
144.83385,-37.87025
144.77956,-37.87502
144.84711000000001,-37.8454
144.80431000000002,-37.77881
145.01956,-37.85439
144.9298,-37.77299
144.90731,-37.77202
144.9095,-37.77637
145.07267,-37.871320000000004
145.09009,-37.86448
145.09236,-37.86226
145.09967,-38.016459999999995
145.1156,-38.02454
144.85735,-37.76701
144.86273,-37.76978
144.85873999999998,-37.76658
144.85798,-37.76038
145.07663,-37.81406
145.10298999999998,-37.8092
145.0694,-37.80596
145.08993999999998,-37.80573
145.09783000000002,-37.81191
145.08319,-37.81705
145.09988,-37.79589
145.09677,-37.79063
145.09915,-37.79996
145.09216,-37.7864
145.07912,-37.78458
145.06673999999998,-37.790209999999995
145.06925,-37.79787
145.09411,-37.78262
145.03871,-37.9904
145.04546000000002,-37.975590000000004
145.04501000000002,-37.98376
145.03856000000002,-37.98075
145.02976999999998,-37.98919
145.04465,-37.98124
145.02587,-37.917559999999995
145.0385,-37.9193
145.04521,-37.92459
145.03482,-37.92025
145.04724,-37.930440000000004
145.0433,-37.925940000000004
145.02846,-37.91816
145.05562,-37.92355
145.05175,-37.92438
145.07208,-37.91745
145.06568000000001,-37.92964
145.07488,-37.91372
145.08081,-37.92699
145.06906999999998,-37.92498
145.05705,-37.91653
145.07083,-37.92083
145.02455,-37.97585
145.14717,-37.82598
145.15084,-37.82537
145.13923,-37.82206
145.14177,-37.81495
145.16073,-37.80227
145.15318,-37.8031
145.14443,-37.80912
145.14455,-37.83533
145.155,-37.8442
145.14363,-37.83287
145.12631000000002,-37.82346
144.85297,-37.78308
144.99983,-37.89085
145.00499,-37.92093
144.99853000000002,-37.887859999999996
145.00466,-37.90951
145.00477,-37.90914
145.00572,-37.9065
145.00497,-37.908409999999996
145.02043,-37.9076
145.01793,-37.90684
145.02181000000002,-37.91751
145.01082,-37.923140000000004
145.01332,-37.91908
145.00993,-37.92367
145.00988999999998,-37.90945
145.01154,-37.91708
145.01675,-37.916779999999996
144.91021,-37.67841
144.93333,-37.68802
144.92473,-37.691309999999994
144.92135,-37.68631
144.91767,-37.692170000000004
144.92224,-37.68957
144.92685,-37.68238
144.84253999999999,-37.82083
144.95552,-37.762890000000006
144.96991,-37.75703
144.95618000000002,-37.75663
144.97035,-37.761109999999995
144.95896000000002,-37.76093
144.9691,-37.756159999999994
144.96039,-37.77321
144.95136000000002,-37.76043
144.97626,-37.76225
144.93606,-37.7575
144.94486,-37.76292
144.94509,-37.76347
144.94737,-37.77088
144.94346000000002,-37.76285
145.08839,-37.77685
145.09945,-37.77856
145.09159,-37.762809999999995
145.06023000000002,-37.69341
145.0625,-37.69469
145.06753,-37.70299
145.11966999999999,-37.845459999999996
145.09897,-37.84533
145.10906,-37.85628
145.14003,-37.85174
145.14467,-37.8576
145.16108,-37.85275
145.15652,-37.85005
145.15368999999998,-37.84767
145.09062,-37.84717
145.05572,-37.83757
145.09186,-37.83972
145.09534,-37.84198
145.09538,-37.845929999999996
145.0691,-37.84003
145.06115,-37.82762
145.09569,-37.84303
145.08535,-37.83367
144.96978000000001,-37.788000000000004
145.12707,-38.07785
145.19301000000002,-38.11464
145.19023,-38.11564
145.1876,-38.09853
145.19244,-38.09113
145.02708,-37.86805
145.01615,-37.89524
145.01256999999998,-37.899570000000004
145.032,-37.89927
145.02297,-37.89762
145.03,-37.899229999999996
145.0258,-37.89692
145.015,-37.888909999999996
145.1027,-37.874559999999995
145.10733000000002,-37.87986
145.06202,-37.9649
145.04109,-37.96066
145.0442,-37.96027
145.32821,-37.75369
145.10488999999998,-37.93591
145.11738,-37.93116
144.99881000000002,-37.794959999999996
144.99116999999998,-37.79303
144.95088,-37.75025
144.96454,-37.73936
144.95162,-37.74273
144.9644,-37.72224
144.95891,-37.719429999999996
144.98808,-37.797090000000004
144.93204,-37.663509999999995
144.90095,-37.58783
144.89858,-37.593070000000004
144.9215,-37.59189
144.90624,-37.57606
144.90423,-37.56819
144.90479,-37.59902
144.92659,-37.57247
144.99532,-37.82816
145.28877,-37.7841
145.25666999999999,-37.79385
144.93747,-37.66686
145.2009,-37.97745
145.21587,-37.973079999999996
145.20036000000002,-37.94455
145.20255,-37.946909999999995
145.21985,-37.95715
145.22024,-37.954229999999995
145.2213,-37.94829
144.76398999999998,-37.77897
144.75653,-37.77475
145.14186999999998,-37.67695
144.71021000000002,-37.624340000000004
145.13375,-37.98718
145.13573,-37.98722
145.13388999999998,-37.98068
145.12431999999998,-37.9796
145.12811000000002,-37.982690000000005
145.15742,-37.799409999999995
145.15866,-37.78682
145.17600000000002,-37.75528
145.15229,-37.79813
145.12161,-37.60044
145.11774,-37.60779
145.12413,-37.57785
145.1262,-37.60472
145.0666,-37.76233
145.05555,-37.75922
145.11545,-38.0431
145.01357,-37.88854
145.01266999999999,-37.87979
145.01142,-37.88319
145.00497,-37.889829999999996
145.13783999999998,-37.73401
145.17286000000001,-37.69823
145.1588,-37.70463
145.14668,-37.7019
144.98133,-37.87472
144.99018,-37.888020000000004
144.99216,-37.882709999999996
144.98711,-37.88349
145.26047,-37.98081
145.03306,-37.62614
145.00884,-37.628440000000005
145.00449,-37.62447
145.03434,-37.64567
145.03306,-37.635940000000005
144.92318999999998,-37.744409999999995
144.90361000000001,-37.74305
144.8938,-37.75144
144.89144,-37.74452
144.89546,-37.75412
144.89622,-37.749990000000004
145.01894,-37.76847
144.97687,-37.70762
144.97636,-37.705909999999996
144.96752,-37.69628
144.9744,-37.69747
144.97239,-37.71376
144.98189,-37.80212
144.98113,-37.797259999999994
144.97898999999998,-37.80105
144.98678,-37.78218
144.97939,-37.78109
144.9844,-37.7896
144.99343000000002,-37.78624
144.98415,-37.78247
144.98434,-37.781890000000004
144.93271000000001,-37.78521
144.8987,-37.79653
145.16743,-37.83939
145.16943,-37.85133
145.13144,-38.15617
145.13891,-38.14354
145.1122,-38.15838
144.58636,-37.49024
144.88881999999998,-37.68187
145.0663,-37.85629
145.04527,-37.86185
145.04961,-37.86292
145.06655,-37.8557
145.05546999999999,-37.84848
145.04912,-37.86128
145.15757,-37.89009
145.16173,-37.86873
144.92401999999998,-37.697379999999995
144.91794,-37.696059999999996
144.93743999999998,-37.707159999999995
145.10485,-37.68676
145.09994,-37.71139
145.08911,-37.7068
145.10738,-37.713640000000005
145.12666000000002,-37.6945
145.09551000000002,-37.718309999999995
145.09465,-37.70173
144.88173,-37.62514
144.9035,-37.6607
144.88673,-37.6102
144.88842,-37.616659999999996
144.94664,-37.70947
144.94593,-37.70783
145.01471999999998,-37.9425
145.01261,-37.93761
145.00071,-37.9352
145.02357,-37.93428
145.03427,-37.934870000000004
145.03627,-37.83269
145.04254,-37.820609999999995
145.03933999999998,-37.83487
145.03041000000002,-37.8268
145.02777,-37.815290000000005
145.03837,-37.81592
145.05186,-37.82155
145.04508,-37.83453
145.08308,-37.95313
145.24784,-37.83628
145.25031,-37.82382
145.24448999999998,-37.826609999999995
145.25398,-37.83057
145.06345,-37.75072
145.05499,-37.73579
145.02513000000002,-37.95075
145.03048,-37.94784
144.74022,-37.683690000000006
144.67333,-37.85402
144.69071,-37.87616
144.69321000000002,-37.881370000000004
144.71177,-37.8664
144.70532,-37.8547
144.6828,-37.88537
144.68653,-37.8787
144.69335,-37.88248
144.6696,-37.86782
145.04201,-37.76432
145.04547,-37.75938
145.04658999999998,-37.77661
145.04578,-37.76945
145.05673000000002,-37.77663
145.05212,-37.77454
144.9067,-37.68209
144.82612,-37.73152
144.8237,-37.72104
144.86747,-37.74804
144.87255,-37.73684
144.87241,-37.73247
144.86078,-37.746179999999995
144.93305,-37.79611
145.04594,-37.80877
145.0325,-37.79534
145.04345,-37.80107
145.03233,-37.809940000000005
145.04686,-37.80595
145.04567,-37.810829999999996
145.04834,-37.796659999999996
145.03203,-37.71795
145.0321,-37.7141
144.87977,-37.81086
144.59833,-37.66008
144.99851,-37.66478
145.18111000000002,-38.156890000000004
144.76774,-37.86419
144.7796,-37.84859
145.12034,-37.72775
145.12022,-37.72773
144.87843,-37.78784
145.03635,-37.86202
145.0891,-37.87426
145.06105,-37.881440000000005
145.07765,-37.88149
145.04131999999998,-37.86455
145.0509,-37.88049
145.05942,-37.868140000000004
145.06167,-37.88247
145.0454,-37.873509999999996
145.05067,-37.87405
145.056,-37.87709
145.08775,-37.88641
144.89197,-37.77068
144.91743,-37.65761
144.91646,-37.660140000000006
144.5598,-37.682629999999996
145.05597,-37.976440000000004
145.08542,-37.597809999999996
145.08937,-37.59245
145.08283,-37.59101
144.89854,-37.53703
144.96518,-37.85154
144.96755,-37.85335
145.07201,-37.6543
145.04237,-37.65268
145.03864,-37.66387
145.05668,-37.67642
145.05789,-37.66022
145.07321000000002,-37.67129
145.10313,-37.816309999999994
145.10956000000002,-37.81968
145.1061,-37.81153
144.91783,-37.758790000000005
144.93175,-37.7707
144.92532,-37.770920000000004
144.90839,-37.76393
145.30863,-37.78201
145.31013000000002,-37.775079999999996
145.09622,-37.98903
145.11338999999998,-37.89179
145.1367,-37.863929999999996
145.11461,-37.87794
145.1192,-37.88272
145.17049,-37.928540000000005
145.15014,-37.92767
145.17978,-37.926320000000004
145.07355,-37.90033
144.8912,-37.84905
144.87794,-37.838640000000005
144.88751000000002,-37.840340000000005
144.88503,-37.84064
144.87405,-37.84525
144.88715,-37.74035
144.94823,-37.80365
144.99535,-37.778
144.99786,-37.77984
145.01124,-37.78398
145.01085,-37.781940000000006
144.98768,-37.76959
145.18378,-37.80966
145.10357,-37.901140000000005
145.11123,-37.90039
145.10169,-37.89755
145.04158,-37.90077
145.02792,-37.90416
145.48985,-38.08634
145.08763000000002,-37.99705
145.08598,-37.99154
144.92928,-37.7302
144.93688999999998,-37.72813
144.92728,-37.72309
144.93482,-37.72521
144.74,-37.912890000000004
144.73686,-37.911190000000005
144.73445,-37.90155
144.72975,-37.88767
144.73585,-37.90997
144.73621,-37.906009999999995
144.92442,-37.83802
144.9211,-37.83773
144.93643,-37.83634
144.93205,-37.839620000000004
145.00536,-37.857209999999995
145.00733,-37.85391
145.00715,-37.856190000000005
145.00513999999998,-37.85122
144.9982,-37.8498
145.00087,-37.74752
144.99701000000002,-37.73438
144.98739,-37.73337
144.99533,-37.73227
145.01791,-37.7443
144.98946,-37.74716
144.9881,-37.73771
144.98524,-37.73048
145.00395,-37.734159999999996
144.9916,-37.7449
145.02525,-37.73677
145.00235,-37.73453
144.96584,-37.78283
145.02293999999998,-37.723659999999995
145.03573,-37.729209999999995
145.02336,-37.7022
144.99749,-37.72395
144.9987,-37.719159999999995
144.99678,-37.70945
144.99658,-37.7066
145.0195,-37.72483
145.03447,-37.72756
145.02527,-37.726290000000006
144.9999,-37.82933
145.00321,-37.81411
144.99411,-37.816559999999996
145.00893,-37.823879999999996
144.68045,-37.46353
145.26356,-37.824529999999996
145.2527,-37.80107
145.24876,-37.816109999999995
145.22125,-37.79739
145.22736,-37.803000000000004
145.06548999999998,-37.73292
145.06413999999998,-37.73811
145.06163999999998,-37.735890000000005
145.07563000000002,-37.74664
145.07033,-37.746790000000004
145.07263999999998,-37.7476
145.07582,-37.73901
145.21988000000002,-37.93416
145.24777,-37.90903
144.92147,-37.61475
144.92313000000001,-37.62757
145.01613999999998,-37.9512
145.01033,-37.95003
145.00988999999998,-37.95615
145.22896,-37.89236
145.22858,-37.89235
145.13656,-38.11163
144.89691000000002,-37.80543
144.96559,-37.83296
144.9482,-37.83913
144.96435,-37.83675
145.09448999999998,-37.624320000000004
145.09505,-37.65766
145.06598,-37.623870000000004
145.00048999999999,-37.84148
144.99792,-37.84163
144.98781,-37.844770000000004
144.80643,-37.75526
144.82124,-37.75158
144.80799,-37.75164
145.13007,-37.69507
144.98656,-37.86916
144.91532,-37.73819
144.91576,-37.73765
144.90293,-37.71835
144.91955,-37.72954
144.70809,-37.5924
144.71017,-37.58254
144.72368,-37.56889
144.71053999999998,-37.57998
144.70865,-37.59753
144.72316999999998,-37.59531
144.8422,-37.77936
144.83771000000002,-37.7798
144.83568,-37.7814
144.84265,-37.788129999999995
144.83713,-37.79017
144.8261,-37.78662
144.84572,-37.77864
144.83246,-37.77388
144.83497,-37.77426
144.83626,-37.76927
144.79157,-37.79099
144.79144,-37.79309
144.81212,-37.796440000000004
144.80008,-37.796490000000006
145.10811999999999,-37.83515
145.09728,-37.835029999999996
145.08858,-37.823170000000005
144.74108999999999,-37.72132
144.80535,-37.705040000000004
144.7703,-37.687670000000004
145.14106999999998,-37.76815
145.13593,-37.75785
145.15773000000002,-37.76397
145.16339,-37.76073
145.15868999999998,-37.77239
145.15826,-37.77115
145.11944,-37.76562
145.10341,-37.76719
145.09691,-37.75748
145.09951999999998,-37.756890000000006
145.10209,-37.77005
145.00508,-37.67402
145.00114,-37.68168
145.0063,-37.756
145.00699,-37.75634
145.01602,-37.75784
144.99168999999998,-37.75155
145.01602,-37.760259999999995
145.01641999999998,-37.75898
145.02395,-37.75949
145.00835,-37.8462
145.00736,-37.84474
145.17217,-37.85113
145.18236000000002,-37.84877
145.17381,-37.86112
145.18034,-37.84704
145.4147,-37.77
145.23855,-37.85796
145.23531,-37.84972
145.23352,-37.88317
145.19746,-37.746809999999996
145.08844,-37.71723
145.08915,-37.71245
145.09058000000002,-37.69697
144.65636999999998,-37.87267
144.65964,-37.88596
144.66394,-37.90273
144.67115,-37.90315
144.67786999999998,-37.88507
144.65681999999998,-37.88406
144.87955,-37.7975
144.87576,-37.80726
144.86803999999998,-37.79006
144.89700000000002,-37.67568
145.19323,-37.90532
145.20038,-37.91415
145.1895,-37.89942
145.17683,-37.92029
145.17872,-37.9012
144.89185,-37.86045
144.88686,-37.86605
144.89765,-37.86217
144.88893000000002,-37.851490000000005
144.8926,-37.86157
144.87786,-37.863409999999995
144.89222,-37.85905
144.9995,-37.85731
144.99854,-37.85688
145.00111,-37.85453
145.00066999999999,-37.61722
145.01891,-37.614259999999994
145.02108,-37.6145
144.62864,-37.88649
144.61712,-37.89631
145.08248,-37.73126
144.87846000000002,-37.81612
144.89355,-37.81968
144.88766,-37.81082
145.02149,-37.77984
144.81874,-37.854240000000004
144.77313,-37.87774
145.01318,-37.85467
145.12771999999998,-38.0282
145.06742,-37.79403
145.34383,-38.072140000000005
145.15292,-37.82164
145.16294,-37.81
145.15938,-37.80664
145.13978,-37.83269
145.27347,-37.865190000000005
144.99382,-37.9053
144.92303,-37.69336
144.92779,-37.69193
144.96641,-37.76699
144.98211,-37.76631
145.09116,-37.769659999999995
145.10054,-37.76355
145.04097,-37.69684
145.14584,-37.850390000000004
145.15368999999998,-37.84767
145.14235,-37.85595
145.0653,-37.83752
